paperId,title,abstract,publicationYear,citations_within_3_years,citations_within_5_years,citationCount,referenceCount,venue,isOpenAccess,disclaimer,status,journal_name,publicationTypes,fieldsOfStudy,author_count,title_abstract_similarity
6000402be9d704bcd74f61710854cb9e7f83b8c8,Super-resolution Microscopy for Nanomedicine Research,"Super-resolution microscopy, or nanoscopy, revolutionized the field of cell biology, enabling researchers to visualize cellular structures with nanometric resolution, single-molecule sensitivity, and in multiple colors. However, the impact of these techniques goes beyond biology as the fields of nanotechnology and nanomedicine can greatly benefit from them, as well. Nanoscopy can visualize nanostructures in vitro and in cells and can contribute to the characterization of their structures and nano–bio interactions. In this Perspective, we discuss the potential of super-resolution imaging for nanomedicine research, its technical challenges, and the future developments we envision for this technology.",2019.0,29,47,56,54,ACS Nano,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6764015, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",HYBRID,ACS Nano,JournalArticle,"Materials Science, Medicine",2,0.73159456
dbdddb3f08c5db1197df7f666ef225667a65b6e6,π-π Interactions of Aromatic Groups in Amphiphilic Molecules for Directing Hierarchical Porous Zeolites.,"The development of hierarchical macro- or mesoporous zeolites is essential in zeolite synthesis because the size of micropores limits mass transport and their use as industrial catalysts for bulky molecules. Although major breakthroughs have been achieved in developing strategies to synthesize porous zeolites, fabricating crystallographically ordered mesoporous zeolites by designing a templating strategy is still an unsolved challenge. This minireview highlights our recent efforts on the self-assembly of amphiphilic molecules to obtain ordered hierarchical MFI zeolites by introducing aromatic groups into the hydrophobic tail of the amphiphilic molecules. Owing to the geometric matching between the self-assembled aromatic tails and MFI framework, (i) single-crystalline mesostructured zeolite nanosheets (SCZNs), (ii) SCZNs with a 90° rotational intergrowth structure, (iii) a hierarchical MFI zeolite with a two-dimensional (2D) square p4mm mesostructure and (iv) a single-crystalline mesoporous ZSM-5 with three-dimensional pores and sheet-like mesopores layered along the a-axis were successfully synthesized.",2020.0,10,17,20,70,Angewandte Chemie,False,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1002/anie.201903364?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1002/anie.201903364, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",,Angewandte Chemie,"JournalArticle, Review","Medicine, Materials Science",2,0.84637547
f17d152cce9c3f2faa4f9fc24442cf46f2771db2,Ventricular fibrillation mechanism and global fibrillatory organization are determined by gap junction coupling and fibrosis pattern,"Abstract Aims Conflicting data exist supporting differing mechanisms for sustaining ventricular fibrillation (VF), ranging from disorganized multiple-wavelet activation to organized rotational activities (RAs). Abnormal gap junction (GJ) coupling and fibrosis are important in initiation and maintenance of VF. We investigated whether differing ventricular fibrosis patterns and the degree of GJ coupling affected the underlying VF mechanism. Methods and results Optical mapping of 65 Langendorff-perfused rat hearts was performed to study VF mechanisms in control hearts with acute GJ modulation, and separately in three differing chronic ventricular fibrosis models; compact fibrosis (CF), diffuse fibrosis (DiF), and patchy fibrosis (PF). VF dynamics were quantified with phase mapping and frequency dominance index (FDI) analysis, a power ratio of the highest amplitude dominant frequency in the cardiac frequency spectrum. Enhanced GJ coupling with rotigaptide (n = 10) progressively organized fibrillation in a concentration-dependent manner; increasing FDI (0 nM: 0.53 ± 0.04, 80 nM: 0.78 ± 0.03, P < 0.001), increasing RA-sustained VF time (0 nM: 44 ± 6%, 80 nM: 94 ± 2%, P < 0.001), and stabilized RAs (maximum rotations for an RA; 0 nM: 5.4 ± 0.5, 80 nM: 48.2 ± 12.3, P < 0.001). GJ uncoupling with carbenoxolone progressively disorganized VF; the FDI decreased (0 µM: 0.60 ± 0.05, 50 µM: 0.17 ± 0.03, P < 0.001) and RA-sustained VF time decreased (0 µM: 61 ± 9%, 50 µM: 3 ± 2%, P < 0.001). In CF, VF activity was disorganized and the RA-sustained VF time was the lowest (CF: 27 ± 7% vs. PF: 75 ± 5%, P < 0.001). Global fibrillatory organization measured by FDI was highest in PF (PF: 0.67 ± 0.05 vs. CF: 0.33 ± 0.03, P < 0.001). PF harboured the longest duration and most spatially stable RAs (patchy: 1411 ± 266 ms vs. compact: 354 ± 38 ms, P < 0.001). DiF (n = 11) exhibited an intermediately organized VF pattern, sustained by a combination of multiple-wavelets and short-lived RAs. Conclusion The degree of GJ coupling and pattern of fibrosis influences the mechanism sustaining VF. There is a continuous spectrum of organization in VF, ranging between globally organized fibrillation sustained by stable RAs and disorganized, possibly multiple-wavelet driven fibrillation with no RAs.",2020.0,27,40,41,43,Cardiovascular Research,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7983010, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",HYBRID,Cardiovascular Research,JournalArticle,Medicine,11,0.5794097
8a50acebfac0a86f923c1227f21e798b1cefcedc,A near-infrared non-fullerene electron acceptor for high performance polymer solar cells,"Low-bandgap polymers/molecules are an interesting family of semiconductor materials, and have enabled many recent exciting breakthroughs in the field of organic electronics, especially for organic photovoltaics (OPVs). Here, such a low-bandgap (1.43 eV) non-fullerene electron acceptor (BT-IC) bearing a fused 7-heterocyclic ring with absorption edge extending to the near-infrared (NIR) region was specially designed and synthesized. Benefitted from its NIR light harvesting, high performance OPVs were fabricated with medium bandgap polymers (J61 and J71) as donors, showing power conversion efficiencies of 9.6% with J61 and 10.5% with J71 along with extremely low energy loss (0.56 eV for J61 and 0.53 eV for J71). Interestingly, femtosecond transient absorption spectroscopy studies on both systems show that efficient charge generation was observed despite the fact that the highest occupied molecular orbital (HOMO)–HOMO offset (ΔEH) in the blends was as low as 0.10 eV, suggesting that such a small ΔEH is not a crucial limitation in realizing high performance of NIR non-fullerene based OPVs. Our results indicated that BT-IC is an interesting NIR non-fullerene acceptor with great potential application in tandem/multi-junction, semitransparent, and ternary blend solar cells.",2017.0,159,191,219,76,,False,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1039/C7EE00844A?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1039/C7EE00844A, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",CLOSED,Energy and Environmental Science,,Materials Science,12,0.7436789
e109b9c47d50ca86959e657ee9f5444907b3d146,The reductive coupling of dinitrogen,"Boron brings nitrogen together Whereas carbon is prone to making chains, nitrogen usually sticks to itself just once in the particularly stable form of N2. Légaré et al. now show that boron can coax two N2 molecules together under reductive conditions below room temperature. Two borylene units sandwiched the resulting N4 chain between them. Science, this issue p. 1329 Flanking borylenes couple a pair of dinitrogen molecules into an N4 chain under reductive conditions below room temperature. The coupling of two or more molecules of dinitrogen (N2) occurs naturally under the radiative conditions present in the ionosphere and may be achieved synthetically under ultrahigh pressure or plasma conditions. However, the comparatively low N–N single-bond enthalpy generally renders the catenation of the strongly triple-bonded N2 diatomic unfavorable and the decomposition of nitrogen chains a common reaction motif. Here, we report the surprising organoboron-mediated catenation of two N2 molecules under near-ambient conditions to form a complex in which a [N4]2– chain bridges two boron centers. The reaction entails reductive coupling of two hypovalent-boron-bound N2 units in a single step. Both this complex and a derivative protonated at both ends of the chain were characterized crystallographically.",2019.0,100,129,156,64,Science,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1126/science.aav9593?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1126/science.aav9593, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",CLOSED,Science,JournalArticle,"Medicine, Chemistry",9,0.74937785
b626339b934692115dcf023452d2bb0cf3197bb8,Taurine Alleviates Intestinal Injury by Mediating Tight Junction Barriers in Diquat-Challenged Piglet Models,"Background: Intestinal barrier contributes as an important role in maintaining intestinal homeostasis. Oxidative stress can cause critical damages in intestinal integrity of animals. Objectives: This study was conducted to investigate the alleviated effect of taurine against small intestine (duodenum, jejunum, ileum) injury induced by oxidative stress. Methods: The piglet model of diquat-induced oxidative stress was employed. In addition, analysis of intestinal morphology, reverse transcription PCR (RT-PCR), and Western blot were used in this study. Results: Compared with the control group (CON), diquat-induced oxidative stress triggers immune response; the content of immunoglobulin M (IgM) and immunoglobulin G (IgG) was significantly changed, but 0.60% taurine supplementation could restore the level of serum immunoglobulin. Oxidative stress induces serious damage in intestinal morphology structure and tight junction barrier. Compared with the CON, the villus height of intestine was significantly decreased, the crypt depth and villus height/crypt depth (V/C) were also decreased, and 0.60% taurine supplementation could restore impaired morphology and even improve crypt depth and V/C of the jejunum and ileum. Compared with the CON, oxidative stress markedly increased the messenger RNA (mRNA) expression level of claudin-1 and occludin in the duodenum, and the value of occludin was significantly decreased in the jejunum of the diquat group (DIQ). Relative to the DIQ, 0.60% taurine supplementation increased the mRNA expression level of claudin-1, occludin, and ZO-1 in the ileum. Compared with the CON, the expression of claudin-1 protein was significantly upregulated, and occludin and ZO-1 protein were both downregulated in the small intestine of DIQ. Conclusion: Taurine exerts protective effects by regulating immune response and restores the intestinal tight junction barrier when piglets suffer from oxidative stress.",2020.0,24,39,40,59,Frontiers in Physiology,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7270355, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Frontiers in Physiology,JournalArticle,"Medicine, Chemistry",9,0.6181084
6bdb5f75e65658f67b53f62b5fbe998287fb55ac,Covid-19: breaking the chain of household transmission,We urgently need new measures to protect household contacts,2020.0,51,56,63,19,British medical journal,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1136/bmj.m3181?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1136/bmj.m3181, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",BRONZE,BMJ,Editorial,Geography,4,0.71254295
eb8b2e8e939399a4571ea705d795af030393e6d1,Bond Dissociation and Reactivity of HF and H2O in a Nano Test Tube.,"Molecular motion and bond dissociation are two of the most fundamental phenomena underpinning properties of molecular materials. We have entrapped HF and H2O molecules within the fullerene C60 cage, encapsulated within a single-walled carbon nanotube (X@C60)@SWNT where X = HF or H2O. (X@C60)@SWNT represents a class of molecular nanomaterial composed of a guest within a molecular host within a nanoscale host, enabling investigations of the interactions of isolated single di- or tri-atomic molecules with the electron beam. The use of the electron beam simultaneously as a stimulus of chemical reactions in molecules and as a sub-Å resolution imaging probe allows investigations of the molecular dynamics and reactivity in real time and at the atomic scale, which are probed directly by chromatic and spherical aberration corrected high resolution transmission electron microscopy (Cc/Cs-corrected HRTEM) imaging, or indirectly by vibrational electron energy loss spectroscopy (EELS) in situ during scanning transmission electron microscopy (STEM) experiments. Experimental measurements indicate that the electron beam triggers homolytic dissociation of the H-F or H-O bonds, respectively, causing the expulsion of the hydrogen atoms from the fullerene cage, leaving fluorine or oxygen behind. Due to a difference in the mechanisms of penetration through the carbon lattice available for F or O atoms, atomic fluorine inside the fullerene cage appears to be more stable than the atomic oxygen under the same conditions. The use of (X@C60)@SWNT, where each molecule X is 'packaged' separately from each other, in combination with the electron microscopy methods and density functional theory (DFT) modelling in this work, enable bond dynamics and reactivity of individual atoms to be probed directly at the single-molecule level.",2020.0,10,19,21,68,ACS Nano,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1021/acsnano.0c02661?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acsnano.0c02661, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,ACS nano,JournalArticle,"Materials Science, Medicine",12,0.7751093
212486741c200c22ea54fb1c9292964e7cfebef8,"Interplay between Anakonda, Gliotactin, and M6 for Tricellular Junction Assembly and Anchoring of Septate Junctions in Drosophila Epithelium","In epithelia, Tricellular junctions (TCJs) serve as pivotal sites for barrier function and integration of both biochemical and mechanical signals. While essential for tissue homeostasis, TCJ assembly, composition and links to adjacent bicellular junctions (BCJs) remain poorly understood. Here we have characterized the assembly of TCJs within the plane of adherens junctions (tAJ) and the plane of septate junctions (tSJ) in Drosophila and report that their formation is spatiotemporally decoupled. The assembly and stabilization of previously described tSJ components Anakonda (Aka) and Gliotactin (Gli) as well as the newly reported tSJ proteolipid protein M6, is shown to be a complex process. Aka and M6, whose localization is interdependent, act upstream to locate Gli. In turn, Gli stabilizes Aka at tSJ. Those results unravel a previous unknown role of M6 at tSJ and a tight interplay between tSJ components to assemble and maintain tSJs. In addition, tSJ components are not only essential at vertex as we found that loss of tSJ integrity also induces micron-length bicellular SJs deformations that are free of tensile forces. This phenotype is associated with the disappearance of SJ components at tricellular contacts, indicating that bSJ are no longer connected to tSJs. Reciprocally, SJ components are in turn required to restrict the localization of Aka and Gli at vertex. We propose that tSJs function as pillars to anchor bSJs to ensure the maintenance of tissue integrity in Drosophila proliferative epithelia.",2020.0,7,15,15,80,Current Biology,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1101/2020.04.27.063131?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1101/2020.04.27.063131, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,Current Biology,JournalArticle,"Biology, Chemistry, Medicine",2,0.7724123
6735b1ed1183e2f65a17692c4da01ca06213504b,Spatially Ordered Arrangement of Multifunctional Sites at Molecule Level in a Single Catalyst for Tandem Synthesis of Cyclic Carbonates.,"With fossil energy resources increasingly drying up and gradually causing serious environmental impacts, pursuing a tandem and green synthetic route for a complex and high-value-added compound by using low-cost raw materials has attracted considerable attention. In this regard, the selective and efficient conversion of light olefins with CO2 into high-value-added organic cyclic carbonates (OCCs) is of great significance owing to their high atom economy and absence of the isolation of intermediates. To fulfill this expectation, a multifunctional catalytic system with controllable spatial arrangement of varied catalytic sites and stable texture, in particular, within a single catalyst, is generally needed. Here, by using a stepwise electrostatic interaction strategy, imidazolium-based ILs and Au nanoparticles (NPs) were stepwise immobilized into a sulfonic group grafted MOF to construct a multifunctional single catalyst with a highly ordered arrangement of catalytic sites. The Au NPs and imidazolium cation are separately responsible for the selective epoxidation and cycloaddition reaction. The mesoporous cage within the MOF enriches the substrate molecules and provides a confined catalytic room for the tandem catalysis. More importantly, the highly ordered arrangement of the varied active sites and strong electrostatic attraction interaction result in the intimate contact and effective mass transfer between the catalytic sites, which allow for the highly efficient (>74% yield) and stable (repeatedly usage for at least 8 times) catalytic transformation. The stepwise electrostatic interaction strategy herein provides an absolutely new approach in fabricating the controllable multifunctional catalysts, especially for tandem catalysis.",2020.0,14,27,33,45,Inorganic Chemistry,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1021/acs.inorgchem.9b02952?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acs.inorgchem.9b02952, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",BRONZE,Inorganic chemistry,JournalArticle,"Chemistry, Medicine",9,0.8120487
aa89549bf8a7b5a331250cbe2f0324c57af7b79b,Structure and Molecular Mechanism of ER Stress Signaling by the Unfolded Protein Response Signal Activator IRE1,"The endoplasmic reticulum (ER) is an important site for protein folding and maturation in eukaryotes. The cellular requirement to synthesize proteins within the ER is matched by its folding capacity. However, the physiological demands or aberrations in folding may result in an imbalance which can lead to the accumulation of misfolded protein, also known as “ER stress.” The unfolded protein response (UPR) is a cell-signaling system that readjusts ER folding capacity to restore protein homeostasis. The key UPR signal activator, IRE1, responds to stress by propagating the UPR signal from the ER to the cytosol. Here, we discuss the structural and molecular basis of IRE1 stress signaling, with particular focus on novel mechanistic advances. We draw a comparison between the recently proposed allosteric model for UPR induction and the role of Hsp70 during polypeptide import to the mitochondrial matrix.",2019.0,151,311,411,88,Frontiers in Molecular Biosciences,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6423427, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Frontiers in Molecular Biosciences,"Review, JournalArticle","Chemistry, Medicine",5,0.8154052
16dc23e99fcf0e16e8276e2ed15c7a3c18152216,Platinum atomic contacts: From tunneling to contact,"We present a theoretical study of the electronic transport through Pt nanocontacts. We show that the analysis of the tunnelling regime requires a very careful treatment of the technical details. For instance, an insufficient size of the system can cause unphysical charge oscillations to arise along the transport direction; moreover, the use of an inappropriate basis set can deviate the distance dependence of the conductance from the expected exponential trend. While the conductance decay can be either corrected by employing ghost atoms or a large-cutoff-radius basis set, the same does not apply to the corrugation, for which only the second option is recommended. Interestingly, these details were not found to have a remarkable impact in the contact regime. These findings are important for theoretical studies of distance-dependent phenomena in scanning-probe and break-junction experiments.",2017.0,5,5,5,17,,True,"Notice: Paper or abstract available at https://arxiv.org/abs/1703.09999, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,Physical Review B,,Physics,2,0.65203494
110bcaf716a6ff85e885f6608379af640850b4e4,MEMS Devices Used in Agriculture - A Review,"The development of biological, chemical and medical research had been possible due to implementation of a variety of low-cost, high-performance microscale devices in the consumer electronics and automotive markets through Microelectromechanical systems (MEMS) technology. Despite having huge socio-economic impact, not many studies have been performed in MEMS technology in the area of plant science and technology. In this review, a few examples and applications of our microfluidic devices to overcome this issue. With the help of MEMS devices, multiple model plants can be grown under various biotic and abiotic stress conditions. Through this platform, root and shoot phenotypes along with plant-pathogen interactions at high throughput can be easily monitored. Additionally, this platform provides the base for simultaneous characterization of different genotypes at physiological, biochemical and molecular levels. Large scale use of nitrogen fertilizer has led to various adverse effects on the environment, including loss of biodiversity, pollution of water, reduced crop productivity, and global climate change. There are various microfluidic sensors available which can measure nitrate in soils and quantify nutrient uptake of plants from surrounding environments in a real-time manner. Through the techniques available to measure availability of plant nutrients in soils, it is possible to use fertilizers efficiently, thereby leading to advancement of sustainable agriculture and environment.",2019.0,2,5,7,26,,False,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.4172/2155-?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4172/2155-, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",,Journal of Biosensors and Bioelectronics,Review,Environmental Science,3,0.6746239
7ecd75c0c1e5da629604f59a78d460bb941f3aba,Disease-Associated Mutations in the HSPD1 Gene Encoding the Large Subunit of the Mitochondrial HSP60/HSP10 Chaperonin Complex,"Heat shock protein 60 (HSP60) forms together with heat shock protein 10 (HSP10) double-barrel chaperonin complexes that are essential for folding to the native state of proteins in the mitochondrial matrix space. Two extremely rare monogenic disorders have been described that are caused by missense mutations in the HSPD1 gene that encodes the HSP60 subunit of the HSP60/HSP10 chaperonin complex. Investigations of the molecular mechanisms underlying these disorders have revealed that different degrees of reduced HSP60 function produce distinct neurological phenotypes. While mutations with deleterious or strong dominant negative effects are not compatible with life, HSPD1 gene variations found in the human population impair HSP60 function and depending on the mechanism and degree of HSP60 dys- and mal-function cause different phenotypes. We here summarize the knowledge on the effects of disturbances of the function of the HSP60/HSP10 chaperonin complex by disease-associated mutations.",2016.0,13,28,50,51,Frontiers in Molecular Biosciences,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC5006179, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Frontiers in Molecular Biosciences,"Review, JournalArticle","Medicine, Biology",2,0.81182677
e07037a4a4a9dfc7120b4632229f1fb2c7477344,Molecular-Counting-Free and Electrochemiluminescent Single-Molecule Immunoassay with Dual-Stabilizers-Capped CdSe Nanocrystals as Labels.,"Biorelated single-molecule detection (SMD) has been achieved typically by imaging the redox fluorescent labels and then determining each label one by one. Herein, we demonstrated that the capping agents (i.e., mercaptopropionic acid and sodium hexametaphosphate) can facilitate the electrochemical involved hole (or electron) injecting process and improve the stability of the dual-stabilizers-capped CdSe nanocrystals (NCs), so that the CdSe NCs could be electrochemically and repeatedly inspired to excited states by giving off electrochemiluminescence (ECL) in a cyclic pattern. With the CdSe NCs as ECL label and carcinoembryonic antigen (CEA) as target molecule, a convenient single-molecule immunoassay was proposed by simply detecting the ECL intensity of the dual-stabilizers-capped CdSe NCs in a sandwich-typed immune complex. The limit of detection is 0.10 fg/mL at S/N = 3, which corresponds to about 6-8 CEA molecules in 20 μL of serum sample. Importantly, the ECL spectra of both CdSe NCs and its conjugate with probe antigen in the immune complex were almost identical to the photoluminescence spectrum of bare CdSe NCs, indicating that all emissions were originated from the same excited species. The molecular-counting-free and ECL-based SMD might be a promising alternative to the fluorescent SMD.",2016.0,33,44,67,48,Analytical Chemistry,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1021/acs.analchem.6b00967?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acs.analchem.6b00967, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",BRONZE,Analytical chemistry,JournalArticle,"Chemistry, Medicine",4,0.8264835
f789ed794ff57d613029573b6f7cc8757a226822,Voice break in boys—temporal relations with other pubertal milestones and likely causal effects of BMI,"Abstract STUDY QUESTION How is timing of voice break related to other male pubertal milestones as well as to BMI? SUMMARY ANSWER We provide a comprehensive temporal analysis of male pubertal milestones, including reproductive hormone dynamics, confirm voice break as a late milestone of male puberty and report a likely causal relationship between higher BMI and earlier age at voice break in men. WHAT IS KNOWN ALREADY Voice break represents a late pubertal milestone and recalled age at voice break is frequently used in epidemiological studies as a measure of puberty. In contrast, clinical studies use mainly testicular enlargement and/or genital tanner stage as the marker of pubertal onset. However, neither correlation of pubertal milestones nor reproductive hormone dynamics have been assessed in detail previously. Further, although BMI and puberty timing are known to be closely linked, cause and effect between these traits are not known. STUDY DESIGN, SIZE, DURATION The study included a population-based mixed cross-sectional and longitudinal cohort (2006–2014, COPENHAGEN Puberty Study) of 730 healthy Danish boys. Data for 55 871 male research participants from the 23andMe study were obtained, including genome-wide single nucleotide polymorphism data and age at voice break. PARTICIPANTS/MATERIALS, SETTING, METHODS We performed a detailed evaluation of pubertal milestones and reproductive hormone levels (study population 1). A Mendelian randomization (MR) approach was used to determine the likely causal link between BMI and timing of voice break (study population 2). MAIN RESULTS AND THE ROLE OF CHANCE Voice break occurred at mean age 13.6 (95% CI: 13.5–13.8) years. At voice break, mean (95% CI) testosterone levels, LH levels and bi-testicular volume were 10.9 (10.0–11.7) nmol/L, 2.4 (2.2–2.5) IU/L and 24 (23–25) mL, respectively. Voice break correlated moderately strongly with timing of male pubertal milestones, including testicular enlargement, gonadarche, pubarche, sweat odor, axillary hair growth and testosterone above limit of detection (r2 range: 0.43–0.61). Timing of all milestones was negatively associated with age-specific BMI (all P ≤ 0.001). MR analyses inferred likely causal effects of higher BMI on earlier voice break in males (−0.35 years/approximate SD, P < 0.001). LIMITATIONS, REASONS FOR CAUTION Participation rate of the population-based cohort was 25%. Further, boys that were followed longitudinally were examined approximately every 6 months limiting the time resolution of pubertal milestones. Using adult BMI as exposure instead of prepubertal BMI in the MR analysis and the known inaccuracies of the testosterone immunoassay at low testosterone levels may be further limitations. WIDER IMPLICATIONS OF THE FINDINGS We provide valuable normative data on the temporal relation of male pubertal milestones. Further, the likely causal relationship between BMI and puberty timing highlights the importance of preventing obesity in childhood. STUDY FUNDING/COMPETING INTEREST(S) This work was supported by Danish Agency for Science, Technology and Innovation (09-067 180); Danish Ministry of the Environment, CeHoS (MST-621-00 065); Capital Region of Denmark (R129-A3966); Ministry of Higher Education and Science (DFF-1331-00 113); Innovation Fund Denmark (InnovationsFonden, 14-2013-4); The International Center for Research and Research Training in Endocrine Disrupting Effects of Male Reproduction and Child Health. B.H., F.R.D., J.R.B.P. and K.K.O. are supported by the Medical Research Council (MC_UU_12015/2). The 23andMe study is supported by the National Human Genome Research Institute of the National Institutes of Health (R44HG006981). Members of the 23andMe Research Team are employees of 23andMe, Inc. and hold stock or stock options in 23andMe. TRIAL REGISTRATION NUMBER NCT01411527",2019.0,15,26,33,41,Human Reproduction,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6688887, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",HYBRID,"Human Reproduction (Oxford, England)",JournalArticle,"Political Science, Medicine",9,0.6616121
4a6e43662045029b1845e1e396de452ee0aabc6d,An isolable catenane consisting of two Möbius conjugated nanohoops,"Besides its mathematical importance, the Möbius topology (twisted, single-sided strip) is intriguing at the molecular level, as it features structural elegance and distinct properties; however, it carries synthetic challenges. Although some Möbius-type molecules have been isolated by synthetic chemists accompanied by extensive computational studies, the design, preparation, and characterization of stable Möbius-conjugated molecules remain a nontrivial task to date, let alone that of molecular Möbius strips assembling into more complex topologies. Here we report the efficient synthesis, crystal structure, and theoretical study of a catenane consisting of two fully conjugated nanohoops exhibiting Möbius topology in the solid state. This work highlights that oligoparaphenylene-derived nanohoops, a family of highly warped and synthetically challenging conjugated macrocycles, can not only serve as building blocks for interlocked supermolecular structures, but also represent a new class of compounds with isolable Möbius conformations stabilized by non-covalent interactions. Molecules exhibiting Möbius topology are fascinating but challenging synthetic targets. Here, the authors report the elegant synthesis and crystal structure of a catenane formed from two fully conjugated, interlocked Möbius nanohoops, and use theoretical calculations to understand its conformational stability and aromaticity.",2018.0,33,47,69,29,Nature Communications,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6072741, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Nature Communications,JournalArticle,"Medicine, Materials Science",7,0.67388
ed881b296efdae91f33b48b533c0b32c0869471e,Stack of two III-nitride laser diodes interconnected by a tunnel junction.,"We demonstrate a stack of two III-nitride laser diodes (LDs) interconnected by a tunnel junction grown by plasma-assisted molecular beam epitaxy. Hydrogen-free growth is used to obtain as-grown p-type conductivity essential for buried tunnel junctions (TJ). We show the impact of the design of tunnel junction. In particular, we show that, apart from the beneficial piezoelectric polarization inside the TJ, heavy doping reduces the differential resistivity even further. The device starts to lase at a wavelength of 459 nm with a slope efficiency (SE) of 0.7 W/A followed by lasing at 456 nm from the second active region doubling the total SE to 1.4 W/A. This demonstration opens new possibilities for the fabrication of stacks of ultraviolet and visible high power pulsed III-nitride LD.",2019.0,18,18,20,26,Optics Express,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1364/OE.27.005784?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1364/OE.27.005784, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Optics express,JournalArticle,"Medicine, Materials Science",12,0.82750237
4e3e304b89b3cfd0facc13e6ca9746a3db7ff938,Realization of spin dependent functionality by covering a metal surface with a single layer of molecules.,"An interface of molecule and metal has attracted much attention in the research field of nano-electronics because of their high degree of design freedom. Here, we demonstrate an efficient spin-to-charge current conversion at metal surface covered by a single layer of molecules. Spin currents are injected into an interface between metal (Cu) and lead (II) phthalocyanine by means of spin pumping method. An observed voltage signal is caused by the inverse Edelstein effect, i.e. spin-to-charge current conversion at the interface. The conversion coefficient, inverse Edelstein length, is estimated to be 0.40±0.06 nm, comparable with the largest Rashba spin splitting of interfaces with heavy metals. Interestingly, the Edelstein length strongly depends on the thickness of the molecule and takes a maximum value when a single layer of molecules is formed on the Cu surface. Comparative analysis between scanning probe microscopy and first-principles calculations reveal that the formation of interface state with Rashba spin splitting causes the inverse Edelstein effect, whose magnitude is sensitive to the adsorption configuration of the molecules.",2019.0,6,11,13,15,Nano letters (Print),False,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1021/acs.nanolett.9b02619?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acs.nanolett.9b02619, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",CLOSED,Nano letters,JournalArticle,"Materials Science, Medicine",12,0.8191426
